iter	Passed	Remaining
16187	320038	273064
16188	320059	273045
16189	320083	273030
16190	320111	273017
16191	320138	273003
16192	320163	272987
16193	320183	272968
16194	320207	272952
16195	320223	272929
16196	320245	272911
16197	320273	272898
16198	320302	272886
16199	320320	272865
16200	320346	272850
16201	320370	272834
16202	320395	272819
16203	320416	272801
16204	320437	272781
16205	320460	272765
16206	320485	272749
16207	320512	272736
16208	320535	272719
16209	320560	272703
16210	320590	272692
16211	320613	272675
16212	320637	272659
16213	320660	272642
16214	320685	272627
16215	320709	272611
16216	320735	272596
16217	320759	272580
16218	320785	272565
16219	320809	272549
16220	320832	272532
16221	320855	272515
16222	320878	272498
16223	320901	272481
16224	320929	272468
16225	320958	272456
16226	320981	272439
16227	321005	272423
16228	321030	272408
16229	321054	272391
16230	321078	272375
16231	321102	272359
16232	321129	272345
16233	321153	272329
16234	321168	272305
16235	321188	272286
16236	321215	272272
16237	321235	272252
16238	321262	272239
16239	321280	272217
16240	321307	272204
16241	321338	272194
16242	321371	272185
16243	321398	272171
16244	321422	272155
16245	321452	272144
16246	321479	272130
16247	321504	272115
16248	321535	272104
16249	321566	272094
16250	321591	272079
16251	321621	272068
16252	321649	272055
16253	321681	272045
16254	321711	272035
16255	321742	272024
16256	321765	272007
16257	321793	271994
16258	321818	271978
16259	321844	271964
16260	321870	271950
16261	321896	271935
16262	321925	271923
16263	321950	271907
16264	321974	271891
16265	321999	271876
16266	322028	271864
16267	322064	271858
16268	322097	271849
16269	322128	271839
16270	322155	271825
16271	322177	271807
16272	322196	271787
16273	322221	271771
16274	322251	271760
16275	322276	271745
16276	322298	271726
16277	322322	271711
16278	322346	271694
16279	322371	271679
16280	322399	271666
16281	322424	271650
16282	322441	271628
16283	322464	271611
16284	322494	271600
16285	322515	271581
16286	322543	271568
16287	322564	271549
16288	322588	271533
16289	322614	271519
16290	322637	271502
16291	322666	271489
16292	322686	271470
16293	322707	271451
16294	322732	271435
16295	322757	271420
16296	322785	271407
16297	322807	271389
16298	322834	271376
16299	322857	271358
16300	322878	271340
16301	322897	271319
16302	322919	271301
16303	322947	271288
16304	322974	271274
16305	323001	271260
16306	323025	271244
16307	323048	271227
16308	323068	271208
16309	323092	271191
16310	323118	271177
16311	323145	271163
16312	323169	271147
16313	323192	271130
16314	323212	271110
16315	323234	271091
16316	323260	271077
16317	323284	271060
16318	323314	271049
16319	323340	271035
16320	323366	271020
16321	323386	271001
16322	323412	270986
16323	323435	270969
16324	323456	270950
16325	323480	270934
16326	323502	270916
16327	323527	270901
16328	323551	270884
16329	323572	270865
16330	323598	270851
16331	323626	270838
16332	323651	270822
16333	323682	270811
16334	323707	270797
16335	323735	270783
16336	323756	270764
16337	323778	270746
16338	323805	270733
16339	323829	270716
16340	323862	270707
16341	323884	270690
16342	323912	270677
16343	323934	270659
16344	323960	270644
16345	323988	270631
16346	324017	270619
16347	324042	270603
16348	324066	270587
16349	324095	270574
16350	324121	270560
16351	324146	270544
16352	324172	270530
16353	324205	270521
16354	324231	270506
16355	324254	270489
16356	324279	270474
16357	324305	270459
16358	324332	270445
16359	324359	270431
16360	324385	270417
16361	324412	270403
16362	324437	270387
16363	324467	270376
16364	324494	270362
16365	324519	270347
16366	324551	270336
16367	324576	270321
16368	324603	270307
16369	324629	270293
16370	324655	270278
16371	324680	270263
16372	324714	270254
16373	324740	270240
16374	324772	270230
16375	324801	270218
16376	324830	270205
16377	324859	270194
16378	324886	270180
16379	324914	270166
16380	324935	270148
16381	324955	270128
16382	324983	270115
16383	325008	270099
16384	325044	270093
16385	325069	270077
16386	325094	270062
16387	325118	270045
16388	325145	270032
16389	325173	270019
16390	325202	270006
16391	325233	269996
16392	325257	269979
16393	325286	269967
16394	325310	269951
16395	325334	269934
16396	325357	269917
16397	325384	269903
16398	325412	269890
16399	325437	269874
16400	325460	269857
16401	325485	269842
16402	325508	269824
16403	325533	269809
16404	325558	269794
16405	325587	269781
16406	325610	269764
16407	325633	269747
16408	325663	269735
16409	325691	269722
16410	325725	269714
16411	325757	269704
16412	325788	269694
16413	325820	269683
16414	325847	269670
16415	325870	269653
16416	325898	269639
16417	325921	269622
16418	325949	269609
16419	325970	269590
16420	325997	269576
16421	326020	269559
16422	326042	269541
16423	326063	269522
16424	326087	269506
16425	326109	269488
16426	326133	269471
16427	326156	269453
16428	326183	269440
16429	326216	269431
16430	326245	269418
16431	326263	269397
16432	326285	269379
16433	326305	269359
16434	326333	269346
16435	326359	269331
16436	326383	269315
16437	326410	269301
16438	326432	269283
16439	326453	269264
16440	326478	269248
16441	326504	269234
16442	326530	269219
16443	326553	269201
16444	326580	269188
16445	326605	269172
16446	326634	269159
16447	326660	269145
16448	326685	269129
16449	326714	269117
16450	326738	269101
16451	326765	269087
16452	326788	269069
16453	326812	269053
16454	326836	269036
16455	326861	269020
16456	326883	269003
16457	326904	268983
16458	326923	268963
16459	326957	268955
16460	326986	268942
16461	327013	268928
16462	327038	268913
16463	327064	268898
16464	327095	268888
16465	327126	268877
16466	327160	268869
16467	327193	268859
16468	327221	268846
16469	327246	268830
16470	327271	268815
16471	327297	268800
16472	327323	268785
16473	327345	268767
16474	327374	268754
16475	327395	268736
16476	327416	268717
16477	327450	268708
16478	327479	268696
16479	327503	268680
16480	327530	268665
16481	327556	268651
16482	327581	268635
16483	327606	268620
16484	327634	268606
16485	327658	268590
16486	327688	268578
16487	327715	268564
16488	327740	268548
16489	327762	268530
16490	327788	268515
16491	327814	268501
16492	327839	268485
16493	327863	268468
16494	327889	268454
16495	327909	268433
16496	327931	268416
16497	327956	268400
16498	327977	268381
16499	328003	268366
16500	328028	268350
16501	328051	268333
16502	328078	268319
16503	328100	268300
16504	328126	268286
16505	328149	268269
16506	328173	268252
16507	328200	268238
16508	328226	268223
16509	328249	268206
16510	328269	268186
16511	328293	268170
16512	328316	268152
16513	328338	268134
16514	328365	268120
16515	328390	268104
16516	328410	268084
16517	328433	268067
16518	328455	268049
16519	328478	268031
16520	328507	268019
16521	328532	268003
16522	328553	267984
16523	328574	267965
16524	328596	267947
16525	328616	267928
16526	328640	267911
16527	328666	267896
16528	328695	267883
16529	328713	267862
16530	328746	267853
16531	328770	267836
16532	328793	267819
16533	328819	267804
16534	328844	267789
16535	328873	267776
16536	328896	267758
16537	328917	267740
16538	328939	267722
16539	328959	267701
16540	328979	267682
16541	329002	267665
16542	329018	267642
16543	329040	267623
16544	329062	267605
16545	329086	267588
16546	329113	267574
16547	329139	267559
16548	329165	267545
16549	329191	267530
16550	329220	267517
16551	329243	267500
16552	329264	267481
16553	329292	267468
16554	329322	267456
16555	329346	267440
16556	329370	267422
16557	329392	267405
16558	329417	267389
16559	329437	267369
16560	329458	267350
16561	329484	267335
16562	329508	267318
16563	329530	267300
16564	329555	267284
16565	329579	267268
16566	329606	267254
16567	329632	267239
16568	329653	267220
16569	329680	267206
16570	329706	267191
16571	329728	267173
16572	329751	267155
16573	329772	267136
16574	329797	267121
16575	329826	267108
16576	329854	267094
16577	329877	267077
16578	329899	267059
16579	329933	267051
16580	329958	267035
16581	329985	267021
16582	330008	267003
16583	330036	266990
16584	330064	266976
16585	330085	266957
16586	330111	266943
16587	330134	266925
16588	330157	266908
16589	330181	266891
16590	330207	266876
16591	330230	266859
16592	330257	266844
16593	330286	266832
16594	330309	266815
16595	330335	266800
16596	330354	266779
16597	330378	266762
16598	330406	266749
16599	330438	266739
16600	330459	266720
16601	330486	266706
16602	330509	266689
16603	330527	266667
16604	330555	266653
16605	330579	266637
16606	330607	266623
16607	330631	266607
16608	330653	266589
16609	330674	266570
16610	330698	266553
16611	330722	266537
16612	330749	266522
16613	330771	266504
16614	330795	266488
16615	330820	266471
16616	330850	266460
16617	330882	266450
16618	330907	266434
16619	330935	266420
16620	330962	266406
16621	330988	266391
16622	331010	266373
16623	331034	266357
16624	331062	266343
16625	331090	266329
16626	331119	266317
16627	331148	266305
16628	331180	266294
16629	331203	266277
16630	331225	266258
16631	331249	266242
16632	331272	266224
16633	331298	266210
16634	331327	266197
16635	331353	266182
16636	331381	266168
16637	331407	266153
16638	331438	266143
16639	331465	266128
16640	331494	266115
16641	331519	266100
16642	331543	266083
16643	331571	266069
16644	331599	266056
16645	331623	266039
16646	331646	266022
16647	331670	266006
16648	331696	265990
16649	331719	265973
16650	331744	265957
16651	331769	265941
16652	331794	265926
16653	331817	265908
16654	331845	265894
16655	331875	265882
16656	331902	265869
16657	331929	265854
16658	331958	265841
16659	331985	265827
16660	332007	265809
16661	332038	265798
16662	332062	265781
16663	332086	265765
16664	332122	265757
16665	332150	265744
16666	332175	265728
16667	332203	265714
16668	332231	265701
16669	332258	265686
16670	332286	265673
16671	332311	265658
16672	332337	265643
16673	332365	265629
16674	332393	265616
16675	332421	265602
16676	332441	265582
16677	332467	265566
16678	332488	265548
16679	332512	265531
16680	332543	265520
16681	332570	265505
16682	332596	265491
16683	332620	265474
16684	332647	265459
16685	332673	265444
16686	332696	265427
16687	332717	265408
16688	332746	265395
16689	332778	265385
16690	332807	265372
16691	332834	265358
16692	332860	265342
16693	332887	265328
16694	332916	265316
16695	332946	265303
16696	332974	265291
16697	333005	265279
16698	333036	265268
16699	333061	265252
16700	333089	265238
16701	333119	265227
16702	333148	265214
16703	333176	265200
16704	333203	265186
16705	333229	265171
16706	333252	265154
16707	333284	265143
16708	333310	265128
16709	333337	265114
16710	333366	265101
16711	333393	265086
16712	333417	265070
16713	333439	265052
16714	333469	265039
16715	333497	265026
16716	333525	265012
16717	333549	264996
16718	333574	264980
16719	333599	264964
16720	333622	264946
16721	333643	264927
16722	333670	264912
16723	333700	264901
16724	333727	264886
16725	333750	264869
16726	333775	264853
16727	333804	264840
16728	333830	264825
16729	333859	264813
16730	333891	264802
16731	333919	264788
16732	333946	264774
16733	333976	264762
16734	334003	264747
16735	334028	264732
16736	334056	264718
16737	334084	264704
16738	334113	264691
16739	334142	264679
16740	334174	264668
16741	334203	264656
16742	334231	264642
16743	334260	264629
16744	334285	264613
16745	334314	264600
16746	334343	264588
16747	334369	264572
16748	334400	264561
16749	334435	264553
16750	334467	264543
16751	334497	264530
16752	334529	264520
16753	334561	264509
16754	334590	264497
16755	334619	264484
16756	334650	264472
16757	334680	264460
16758	334707	264446
16759	334735	264433
16760	334759	264416
16761	334789	264403
16762	334814	264388
16763	334839	264372
16764	334865	264356
16765	334897	264346
16766	334927	264334
16767	334959	264324
16768	334985	264308
16769	335011	264293
16770	335043	264282
16771	335072	264269
16772	335093	264251
16773	335119	264236
16774	335149	264223
16775	335175	264208
16776	335198	264191
16777	335224	264175
16778	335250	264160
16779	335278	264146
16780	335301	264129
16781	335323	264110
16782	335352	264097
16783	335375	264080
16784	335399	264063
16785	335428	264050
16786	335454	264035
16787	335482	264021
16788	335503	264002
16789	335534	263991
16790	335555	263971
16791	335578	263954
16792	335602	263937
16793	335627	263921
16794	335651	263904
16795	335676	263888
16796	335695	263867
16797	335725	263855
16798	335746	263836
16799	335773	263822
16800	335797	263805
16801	335826	263791
16802	335852	263777
16803	335879	263762
16804	335899	263742
16805	335923	263725
16806	335949	263710
16807	335974	263694
16808	335995	263675
16809	336020	263659
16810	336047	263644
16811	336074	263630
16812	336105	263618
16813	336133	263605
16814	336152	263584
16815	336180	263570
16816	336208	263556
16817	336233	263540
16818	336264	263529
16819	336290	263514
16820	336324	263505
16821	336351	263490
16822	336376	263474
16823	336407	263463
16824	336435	263449
16825	336461	263434
16826	336484	263416
16827	336511	263401
16828	336541	263389
16829	336568	263375
16830	336599	263363
16831	336623	263347
16832	336650	263332
16833	336678	263318
16834	336703	263302
16835	336728	263286
16836	336751	263269
16837	336777	263253
16838	336803	263238
16839	336831	263224
16840	336862	263213
16841	336891	263199
16842	336921	263187
16843	336952	263176
16844	336980	263162
16845	337006	263147
16846	337030	263130
16847	337054	263113
16848	337085	263101
16849	337109	263085
16850	337140	263073
16851	337163	263056
16852	337186	263038
16853	337211	263022
16854	337233	263004
16855	337266	262994
16856	337295	262980
16857	337321	262965
16858	337343	262947
16859	337371	262933
16860	337395	262916
16861	337418	262898
16862	337449	262887
16863	337470	262868
16864	337502	262857
16865	337528	262842
16866	337559	262830
16867	337591	262819
16868	337617	262804
16869	337642	262788
16870	337671	262775
16871	337695	262758
16872	337724	262745
16873	337755	262734
16874	337784	262721
16875	337809	262704
16876	337836	262690
16877	337866	262678
16878	337898	262667
16879	337923	262651
16880	337948	262635
16881	337979	262623
16882	338006	262609
16883	338030	262592
16884	338054	262575
16885	338076	262557
16886	338104	262543
16887	338129	262526
16888	338153	262510
16889	338176	262492
16890	338200	262474
16891	338226	262459
16892	338248	262441
16893	338276	262427
16894	338300	262410
16895	338328	262396
16896	338357	262384
16897	338382	262367
16898	338409	262352
16899	338431	262334
16900	338457	262319
16901	338480	262301
16902	338504	262284
16903	338532	262270
16904	338556	262253
16905	338580	262236
16906	338603	262218
16907	338624	262199
16908	338648	262182
16909	338678	262170
16910	338707	262157
16911	338744	262150
16912	338772	262136
16913	338803	262125
16914	338829	262109
16915	338856	262094
16916	338877	262075
16917	338902	262059
16918	338930	262045
16919	338954	262028
16920	338983	262015
16921	339006	261998
16922	339031	261981
16923	339061	261968
16924	339090	261955
16925	339116	261940
16926	339141	261924
16927	339169	261910
16928	339192	261892
16929	339221	261880
16930	339258	261872
16931	339292	261863
16932	339319	261848
16933	339340	261829
16934	339365	261813
16935	339397	261802
16936	339424	261788
16937	339451	261773
16938	339479	261759
16939	339505	261743
16940	339529	261726
16941	339555	261711
16942	339580	261695
16943	339608	261681
16944	339637	261668
16945	339667	261655
16946	339695	261641
16947	339724	261628
16948	339751	261614
16949	339779	261599
16950	339809	261587
16951	339838	261574
16952	339863	261558
16953	339896	261548
16954	339924	261534
16955	339949	261517
16956	339977	261504
16957	340008	261492
16958	340043	261484
16959	340071	261469
16960	340105	261460
16961	340132	261446
16962	340161	261432
16963	340188	261418
16964	340220	261406
16965	340250	261394
16966	340276	261379
16967	340300	261362
16968	340330	261349
16969	340362	261339
16970	340386	261322
16971	340410	261305
16972	340436	261289
16973	340458	261271
16974	340489	261259
16975	340517	261245
16976	340544	261230
16977	340573	261217
16978	340605	261206
16979	340629	261189
16980	340655	261173
16981	340680	261157
16982	340706	261141
16983	340731	261125
16984	340760	261112
16985	340793	261102
16986	340822	261089
16987	340852	261076
16988	340882	261064
16989	340912	261051
16990	340938	261036
16991	340975	261029
16992	340996	261009
16993	341019	260992
16994	341049	260979
16995	341075	260964
16996	341105	260951
16997	341131	260936
16998	341161	260923
16999	341191	260910
17000	341220	260898
17001	341246	260882
17002	341270	260865
17003	341297	260850
17004	341322	260834
17005	341355	260824
17006	341385	260811
17007	341411	260796
17008	341439	260782
17009	341464	260765
17010	341489	260749
17011	341525	260741
17012	341555	260728
17013	341585	260716
17014	341614	260703
17015	341640	260687
17016	341665	260671
17017	341692	260656
17018	341723	260644
17019	341752	260631
17020	341780	260617
17021	341808	260603
17022	341846	260596
17023	341879	260586
17024	341914	260577
17025	341947	260567
17026	341977	260554
17027	342005	260541
17028	342034	260528
17029	342058	260511
17030	342082	260494
17031	342112	260481
17032	342132	260461
17033	342154	260442
17034	342178	260424
17035	342207	260412
17036	342237	260399
17037	342265	260385
17038	342292	260370
17039	342322	260358
17040	342352	260345
17041	342382	260332
17042	342413	260320
17043	342439	260305
17044	342464	260289
17045	342487	260271
17046	342516	260257
17047	342545	260244
17048	342572	260229
17049	342594	260210
17050	342618	260194
17051	342646	260179
17052	342670	260162
17053	342695	260146
17054	342717	260127
17055	342745	260113
17056	342770	260097
17057	342799	260083
17058	342821	260065
17059	342843	260046
17060	342867	260029
17061	342894	260014
17062	342918	259997
17063	342945	259982
17064	342974	259969
17065	343002	259955
17066	343033	259943
17067	343061	259929
17068	343093	259918
17069	343119	259902
17070	343148	259888
17071	343175	259873
17072	343196	259854
17073	343221	259838
17074	343247	259822
17075	343272	259806
17076	343301	259792
17077	343330	259779
17078	343353	259761
17079	343374	259742
17080	343405	259730
17081	343437	259719
17082	343465	259705
17083	343492	259690
17084	343517	259673
17085	343544	259659
17086	343572	259644
17087	343601	259631
17088	343630	259618
17089	343651	259598
17090	343673	259579
17091	343700	259565
17092	343725	259548
17093	343749	259531
17094	343775	259515
17095	343795	259495
17096	343821	259479
17097	343845	259463
17098	343869	259445
17099	343894	259429
17100	343916	259410
17101	343950	259400
17102	343978	259386
17103	344009	259375
17104	344037	259360
17105	344066	259346
17106	344098	259335
17107	344123	259319
17108	344156	259309
17109	344183	259294
17110	344205	259275
17111	344229	259258
17112	344259	259245
17113	344288	259232
17114	344317	259218
17115	344343	259203
17116	344369	259187
17117	344392	259169
17118	344417	259153
17119	344445	259138
17120	344471	259122
17121	344500	259109
17122	344528	259095
17123	344553	259079
17124	344579	259063
17125	344609	259050
17126	344640	259039
17127	344666	259023
17128	344696	259010
17129	344724	258995
17130	344748	258979
17131	344778	258965
17132	344807	258952
17133	344832	258936
17134	344856	258918
17135	344877	258899
17136	344903	258883
17137	344932	258870
17138	344960	258855
17139	344991	258844
17140	345016	258827
17141	345048	258816
17142	345076	258802
17143	345101	258786
17144	345128	258771
17145	345154	258755
17146	345180	258739
17147	345205	258722
17148	345232	258707
17149	345263	258695
17150	345293	258683
17151	345327	258673
17152	345351	258656
17153	345378	258640
17154	345411	258630
17155	345439	258616
17156	345466	258601
17157	345494	258587
17158	345517	258569
17159	345544	258554
17160	345571	258539
17161	345600	258525
17162	345626	258510
17163	345652	258494
17164	345678	258478
17165	345702	258461
17166	345733	258449
17167	345759	258433
17168	345784	258416
17169	345812	258402
17170	345834	258383
17171	345862	258369
17172	345889	258354
17173	345914	258338
17174	345939	258321
17175	345967	258307
17176	345996	258293
17177	346022	258278
17178	346050	258263
17179	346079	258250
17180	346104	258234
17181	346124	258213
17182	346151	258198
17183	346176	258182
17184	346208	258170
17185	346231	258152
17186	346261	258140
17187	346290	258126
17188	346316	258110
17189	346342	258094
17190	346368	258079
17191	346393	258061
17192	346422	258048
17193	346450	258034
17194	346477	258019
17195	346501	258002
17196	346530	257988
17197	346557	257973
17198	346587	257960
17199	346612	257944
17200	346640	257930
17201	346669	257916
17202	346697	257901
17203	346729	257890
17204	346755	257875
17205	346777	257856
17206	346806	257842
17207	346830	257825
17208	346861	257812
17209	346887	257797
17210	346913	257781
17211	346942	257768
17212	346975	257757
17213	347003	257742
17214	347031	257728
17215	347053	257709
17216	347081	257695
17217	347107	257679
17218	347133	257664
17219	347156	257645
17220	347184	257631
17221	347208	257613
17222	347235	257598
17223	347261	257583
17224	347289	257568
17225	347315	257553
17226	347348	257542
17227	347374	257526
17228	347401	257511
17229	347428	257496
17230	347454	257480
17231	347483	257466
17232	347512	257453
17233	347542	257440
17234	347569	257425
17235	347598	257411
17236	347626	257397
17237	347652	257381
17238	347679	257366
17239	347706	257351
17240	347732	257335
17241	347757	257319
17242	347783	257303
17243	347812	257289
17244	347834	257270
17245	347866	257259
17246	347893	257244
17247	347922	257230
17248	347957	257221
17249	347982	257204
17250	348003	257184
17251	348033	257171
17252	348061	257157
17253	348084	257139
17254	348110	257123
17255	348140	257110
17256	348169	257096
17257	348195	257080
17258	348223	257066
17259	348249	257051
17260	348279	257038
17261	348307	257023
17262	348332	257006
17263	348356	256989
17264	348380	256972
17265	348408	256957
17266	348437	256944
17267	348463	256928
17268	348491	256914
17269	348518	256899
17270	348544	256882
17271	348570	256866
17272	348601	256854
17273	348631	256841
17274	348663	256830
17275	348689	256814
17276	348718	256800
17277	348746	256785
17278	348772	256770
17279	348800	256755
17280	348826	256739
17281	348856	256727
17282	348885	256713
17283	348912	256698
17284	348943	256685
17285	348977	256675
17286	349003	256659
17287	349033	256646
17288	349059	256630
17289	349086	256616
17290	349114	256601
17291	349141	256585
17292	349166	256569
17293	349195	256555
17294	349224	256542
17295	349247	256523
17296	349279	256512
17297	349308	256498
17298	349338	256485
17299	349365	256470
17300	349393	256456
17301	349423	256442
17302	349456	256432
17303	349486	256419
17304	349520	256409
17305	349547	256393
17306	349577	256381
17307	349602	256364
17308	349631	256350
17309	349660	256337
17310	349688	256322
17311	349718	256309
17312	349749	256297
17313	349777	256282
17314	349812	256273
17315	349840	256258
17316	349868	256244
17317	349894	256228
17318	349922	256213
17319	349952	256200
17320	349978	256184
17321	350010	256173
17322	350035	256156
17323	350062	256141
17324	350088	256125
17325	350113	256108
17326	350144	256096
17327	350168	256078
17328	350199	256066
17329	350225	256050
17330	350256	256038
17331	350286	256025
17332	350311	256008
17333	350342	255996
17334	350371	255982
17335	350401	255969
17336	350424	255951
17337	350455	255938
17338	350484	255924
17339	350517	255914
17340	350545	255899
17341	350571	255883
17342	350599	255869
17343	350622	255850
17344	350646	255833
17345	350673	255818
17346	350696	255799
17347	350720	255782
17348	350744	255765
17349	350769	255748
17350	350798	255734
17351	350824	255718
17352	350854	255705
17353	350885	255693
17354	350914	255679
17355	350943	255665
17356	350967	255647
17357	350991	255630
17358	351021	255617
17359	351052	255604
17360	351085	255594
17361	351108	255575
17362	351136	255561
17363	351163	255546
17364	351194	255533
17365	351220	255517
17366	351245	255500
17367	351274	255486
17368	351306	255475
17369	351331	255458
17370	351357	255442
17371	351379	255423
17372	351409	255410
17373	351436	255395
17374	351464	255380
17375	351498	255370
17376	351531	255359
17377	351560	255345
17378	351585	255329
17379	351614	255314
17380	351643	255300
17381	351669	255285
17382	351691	255266
17383	351715	255248
17384	351741	255232
17385	351771	255219
17386	351798	255204
17387	351823	255187
17388	351851	255172
17389	351895	255169
17390	351926	255157
17391	351957	255144
17392	351980	255126
17393	352010	255113
17394	352036	255097
17395	352063	255082
17396	352083	255061
17397	352108	255045
17398	352132	255027
17399	352165	255016
17400	352197	255004
17401	352226	254990
17402	352257	254978
17403	352281	254960
17404	352307	254944
17405	352337	254931
17406	352362	254914
17407	352383	254895
17408	352408	254878
17409	352441	254866
17410	352468	254851
17411	352495	254836
17412	352523	254822
17413	352545	254803
17414	352575	254789
17415	352598	254771
17416	352623	254754
17417	352650	254739
17418	352680	254725
17419	352708	254711
17420	352738	254698
17421	352763	254681
17422	352792	254667
17423	352824	254655
17424	352856	254644
17425	352888	254632
17426	352921	254621
17427	352948	254605
17428	352978	254592
17429	353003	254575
17430	353030	254560
17431	353058	254545
17432	353086	254530
17433	353116	254517
17434	353144	254503
17435	353168	254485
17436	353198	254472
17437	353232	254461
17438	353262	254448
17439	353292	254435
17440	353320	254420
17441	353348	254406
17442	353380	254394
17443	353404	254376
17444	353436	254364
17445	353465	254350
17446	353497	254338
17447	353525	254324
17448	353552	254308
17449	353579	254293
17450	353604	254276
17451	353633	254262
17452	353659	254246
17453	353683	254229
17454	353712	254214
17455	353738	254198
17456	353763	254182
17457	353790	254166
17458	353815	254149
17459	353844	254135
17460	353873	254121
17461	353900	254106
17462	353924	254089
17463	353957	254077
17464	353982	254060
17465	354007	254044
17466	354034	254028
17467	354063	254014
17468	354089	253998
17469	354120	253985
17470	354145	253968
17471	354187	253964
17472	354220	253952
17473	354244	253935
17474	354271	253919
17475	354296	253903
17476	354321	253886
17477	354343	253867
17478	354372	253853
17479	354401	253839
17480	354428	253823
17481	354451	253805
17482	354484	253794
17483	354507	253775
17484	354533	253759
17485	354562	253745
17486	354589	253730
17487	354612	253711
17488	354641	253697
17489	354672	253685
17490	354699	253669
17491	354725	253653
17492	354750	253636
17493	354777	253620
17494	354803	253604
17495	354833	253591
17496	354863	253578
17497	354900	253570
17498	354935	253559
17499	354964	253546
17500	354998	253535
17501	355024	253519
17502	355056	253507
17503	355080	253489
17504	355110	253476
17505	355136	253460
17506	355167	253447
17507	355195	253432
17508	355225	253419
17509	355255	253406
17510	355289	253395
17511	355315	253379
17512	355340	253362
17513	355369	253348
17514	355396	253332
17515	355423	253317
17516	355449	253300
17517	355475	253285
17518	355504	253271
17519	355532	253256
17520	355558	253239
17521	355583	253222
17522	355616	253211
17523	355641	253194
17524	355669	253180
17525	355695	253163
17526	355724	253149
17527	355746	253130
17528	355772	253113
17529	355802	253100
17530	355822	253080
17531	355847	253063
17532	355872	253046
17533	355899	253030
17534	355926	253015
17535	355954	253000
17536	355977	252982
17537	356002	252965
17538	356029	252949
17539	356062	252938
17540	356087	252921
17541	356115	252906
17542	356146	252893
17543	356176	252880
17544	356202	252864
17545	356228	252847
17546	356252	252829
17547	356281	252815
17548	356311	252802
17549	356340	252788
17550	356367	252772
17551	356396	252758
17552	356425	252744
17553	356450	252727
17554	356482	252715
17555	356511	252701
17556	356540	252687
17557	356570	252674
17558	356599	252659
17559	356625	252643
17560	356653	252628
17561	356682	252614
17562	356710	252600
17563	356738	252584
17564	356766	252569
17565	356794	252554
17566	356816	252535
17567	356845	252521
17568	356870	252505
17569	356901	252491
17570	356930	252477
17571	356965	252467
17572	356996	252455
17573	357021	252438
17574	357051	252424
17575	357078	252408
17576	357099	252389
17577	357128	252374
17578	357157	252360
17579	357181	252342
17580	357209	252328
17581	357235	252312
17582	357253	252290
17583	357278	252272
17584	357301	252254
17585	357323	252235
17586	357351	252220
17587	357379	252205
17588	357408	252191
17589	357436	252176
17590	357464	252161
17591	357498	252151
17592	357537	252143
17593	357574	252135
17594	357605	252122
17595	357639	252112
17596	357673	252101
17597	357697	252083
17598	357722	252066
17599	357747	252049
17600	357765	252027
17601	357788	252009
17602	357813	251991
17603	357840	251975
17604	357863	251957
17605	357888	251941
17606	357914	251924
17607	357940	251908
17608	357971	251895
17609	357998	251879
17610	358022	251862
17611	358050	251847
17612	358078	251832
17613	358104	251815
17614	358127	251797
17615	358150	251778
17616	358179	251764
17617	358206	251748
17618	358231	251732
17619	358256	251715
17620	358281	251697
17621	358303	251678
17622	358329	251661
17623	358356	251646
17624	358381	251629
17625	358411	251616
17626	358438	251600
17627	358467	251586
17628	358494	251570
17629	358522	251555
17630	358551	251540
17631	358573	251522
17632	358604	251509
17633	358639	251499
17634	358668	251484
17635	358694	251468
17636	358715	251448
17637	358740	251431
17638	358766	251415
17639	358792	251399
17640	358817	251381
17641	358838	251361
17642	358865	251346
17643	358892	251330
17644	358918	251313
17645	358943	251296
17646	358967	251279
17647	358993	251263
17648	359022	251248
17649	359042	251227
17650	359066	251210
17651	359094	251195
17652	359126	251183
17653	359151	251165
17654	359177	251149
17655	359204	251133
17656	359228	251116
17657	359251	251097
17658	359280	251083
17659	359303	251064
17660	359329	251048
17661	359356	251032
17662	359378	251013
17663	359406	250998
17664	359436	250985
17665	359470	250973
17666	359496	250957
17667	359525	250943
17668	359552	250927
17669	359578	250911
17670	359600	250892
17671	359626	250875
17672	359654	250860
17673	359684	250846
17674	359715	250833
17675	359737	250815
17676	359767	250801
17677	359790	250782
17678	359816	250766
17679	359847	250753
17680	359873	250736
17681	359901	250722
17682	359931	250708
17683	359959	250693
17684	359984	250676
17685	360010	250659
17686	360035	250642
17687	360059	250624
17688	360087	250609
17689	360112	250592
17690	360141	250578
17691	360165	250560
17692	360185	250539
17693	360204	250518
17694	360227	250499
17695	360253	250483
17696	360281	250468
17697	360309	250453
17698	360337	250438
17699	360358	250418
17700	360388	250404
17701	360416	250389
17702	360446	250375
17703	360471	250359
17704	360493	250340
17705	360519	250323
17706	360546	250307
17707	360573	250292
17708	360604	250279
17709	360628	250260
17710	360646	250239
17711	360675	250224
17712	360702	250209
17713	360728	250192
17714	360754	250176
17715	360784	250162
17716	360813	250147
17717	360841	250132
17718	360864	250114
17719	360892	250099
17720	360916	250081
17721	360943	250065
17722	360971	250050
17723	360998	250035
17724	361027	250020
17725	361056	250005
17726	361082	249989
17727	361108	249973
17728	361143	249962
17729	361178	249952
17730	361200	249933
17731	361227	249917
17732	361254	249901
17733	361274	249880
17734	361297	249862
17735	361328	249849
17736	361360	249837
17737	361389	249822
17738	361420	249809
17739	361449	249795
17740	361472	249777
