iter	RMSE
18121	58092.0661
18122	58091.90874
18123	58091.87788
18124	58091.79765
18125	58091.60943
18126	58091.5724
18127	58091.51995
18128	58091.38418
18129	58091.35949
18130	58091.32864
18131	58091.25767
18132	58091.02933
18133	58090.89047
18134	58090.80716
18135	58090.71767
18136	58090.67139
18137	58090.26408
18138	58090.14991
18139	58089.98019
18140	58089.89688
18141	58089.74876
18142	58089.70865
18143	58089.4803
18144	58089.3723
18145	58089.34761
18146	58089.25504
18147	58089.21184
18148	58089.11001
18149	58088.98658
18150	58088.90326
18151	58088.73046
18152	58088.64406
18153	58088.36325
18154	58088.19353
18155	58088.15959
18156	58087.82632
18157	58087.54859
18158	58087.53316
18159	58087.45293
18160	58087.40973
18161	58087.29864
18162	58087.13509
18163	58087.0456
18164	58086.92833
18165	58086.85119
18166	58086.82341
18167	58086.76478
18168	58086.51174
18169	58086.20932
18170	58085.90998
18171	58085.65693
18172	58085.45018
18173	58085.39154
18174	58085.19095
18175	58085.03357
18176	58084.75274
18177	58084.70337
18178	58084.42254
18179	58084.38551
18180	58084.29293
18181	58084.18492
18182	58084.16331
18183	58084.10777
18184	58083.95038
18185	58083.901
18186	58083.89174
18187	58083.65103
18188	58083.59857
18189	58083.5245
18190	58083.47821
18191	58083.40106
18192	58083.37946
18193	58083.34551
18194	58083.29613
18195	58083.25293
18196	58083.11405
18197	58083.05233
18198	58082.92889
18199	58082.84865
18200	58082.7715
18201	58082.54004
18202	58082.46906
18203	58082.36722
18204	58082.30858
18205	58082.17896
18206	58081.87961
18207	58081.51544
18208	58081.39817
18209	58080.8766
18210	58080.81179
18211	58080.77475
18212	58080.69143
18213	58080.4723
18214	58080.38589
18215	58080.14516
18216	58080.07109
18217	58080.0464
18218	58079.96308
18219	58079.95382
18220	58079.87975
18221	58079.71
18222	58079.64519
18223	58079.50322
18224	58079.49705
18225	58079.42606
18226	58079.19768
18227	58078.96003
18228	58078.90757
18229	58078.89831
18230	58078.79029
18231	58078.69152
18232	58078.44462
18233	58078.34894
18234	58078.27487
18235	58078.23166
18236	58078.16376
18237	58078.04031
18238	58077.50945
18239	58077.17612
18240	58077.02489
18241	58076.97859
18242	58076.95081
18243	58076.77797
18244	58076.63908
18245	58076.5681
18246	58076.43229
18247	58076.30884
18248	58076.28723
18249	58076.16995
18250	58075.83352
18251	58075.48166
18252	58075.41067
18253	58075.29339
18254	58075.25326
18255	58075.21314
18256	58075.1298
18257	58074.923
18258	58074.82732
18259	58074.74707
18260	58074.71621
18261	58074.57114
18262	58074.36434
18263	58074.36743
18264	58074.28409
18265	58074.22853
18266	58074.19149
18267	58074.1668
18268	58073.76246
18269	58073.61739
18270	58073.29021
18271	58073.27786
18272	58073.05872
18273	58073.03402
18274	58072.88278
18275	58072.79944
18276	58072.59263
18277	58072.3457
18278	58072.29323
18279	58072.08642
18280	58072.05247
18281	58071.82714
18282	58071.60799
18283	58071.56786
18284	58071.48452
18285	58071.39192
18286	58071.20671
18287	58071.1635
18288	58070.94434
18289	58070.64493
18290	58070.5585
18291	58070.50294
18292	58070.45355
18293	58070.33934
18294	58070.28995
18295	58070.13561
18296	58070.11709
18297	58069.83928
18298	58069.77446
18299	58069.5769
18300	58069.56456
18301	58069.48121
18302	58069.28674
18303	58069.27131
18304	58069.10462
18305	58068.9441
18306	58068.60146
18307	58068.44403
18308	58068.33908
18309	58068.28352
18310	58068.03039
18311	58067.96865
18312	58067.6507
18313	58067.59823
18314	58067.53649
18315	58067.43462
18316	58067.27101
18317	58067.25867
18318	58067.14136
18319	58066.96849
18320	58066.8018
18321	58066.5641
18322	58066.48693
18323	58066.40975
18324	58066.34493
18325	58066.19675
18326	58066.15045
18327	58066.11649
18328	58066.03314
18329	58065.95597
18330	58065.94362
18331	58065.8541
18332	58065.70283
18333	58065.68431
18334	58065.638
18335	58065.5917
18336	58065.58244
18337	58065.52996
18338	58065.37561
18339	58065.01442
18340	58064.87859
18341	58064.84464
18342	58064.81068
18343	58064.77981
18344	58064.49271
18345	58064.47728
18346	58064.41862
18347	58064.35379
18348	58064.32292
18349	58064.16548
18350	58063.81972
18351	58063.8012
18352	58063.53262
18353	58063.21773
18354	58063.07881
18355	58062.99237
18356	58062.91828
18357	58062.72688
18358	58062.72688
18359	58062.12488
18360	58062.01374
18361	58061.94273
18362	58061.81615
18363	58061.54757
18364	58061.27898
18365	58061.03817
18366	58060.87146
18367	58060.79428
18368	58060.68931
18369	58060.64917
18370	58060.57199
18371	58060.46702
18372	58060.38984
18373	58060.13668
18374	58060.0101
18375	58059.95453
18376	58059.82795
18377	58059.65815
18378	58059.22592
18379	58059.20431
18380	58059.08699
18381	58059.02215
18382	58058.91101
18383	58058.77516
18384	58058.66093
18385	58058.59918
18386	58058.51891
18387	58058.43246
18388	58058.38615
18389	58058.30279
18390	58058.1299
18391	58058.11137
18392	58057.86129
18393	58057.64826
18394	58057.52785
18395	58057.37348
18396	58057.24689
18397	58057.08017
18398	58057.04929
18399	58056.93506
18400	58056.92888
18401	58056.7776
18402	58056.71276
18403	58056.67571
18404	58056.64483
18405	58056.55838
18406	58056.42562
18407	58056.28668
18408	58056.22493
18409	58056.12922
18410	58056.03968
18411	58055.60434
18412	58055.35733
18413	58055.16591
18414	58055.15047
18415	58054.90346
18416	58054.79848
18417	58054.71821
18418	58054.59779
18419	58054.53604
18420	58054.50516
18421	58054.37239
18422	58054.31064
18423	58054.22419
18424	58054.19331
18425	58053.73634
18426	58053.60666
18427	58053.50477
18428	58053.43684
18429	58053.30716
18430	58053.18674
18431	58053.06323
18432	58052.90267
18433	58052.70197
18434	58052.39629
18435	58052.32218
18436	58052.10604
18437	58052.01958
18438	58052.01341
18439	58051.53172
18440	58051.36807
18441	58051.0562
18442	58051.02841
18443	58050.99753
18444	58050.8277
18445	58050.80609
18446	58050.71346
18447	58050.52201
18448	58050.33057
18449	58050.25337
18450	58050.22558
18451	58050.14838
18452	58050.03413
18453	58049.85195
18454	58049.38259
18455	58049.24055
18456	58049.02749
18457	58048.99661
18458	58048.53651
18459	58048.51489
18460	58048.51489
18461	58048.47166
18462	58048.35741
18463	58048.20301
18464	58048.13508
18465	58048.07641
18466	58048.0517
18467	58047.29824
18468	58047.27662
18469	58047.17472
18470	58047.11605
18471	58046.86901
18472	58046.83195
18473	58046.58491
18474	58046.47374
18475	58046.16185
18476	58046.11244
18477	58046.01362
18478	58045.992
18479	58045.97348
18480	58045.91171
18481	58045.87775
18482	58045.80054
18483	58045.79746
18484	58045.69246
18485	58045.60908
18486	58045.57203
18487	58045.49791
18488	58045.2416
18489	58045.22307
18490	58045.21381
18491	58045.12425
18492	58045.09646
18493	58044.65177
18494	58044.60854
18495	58044.55604
18496	58044.45722
18497	58044.37693
18498	58044.34604
18499	58044.23487
18500	58044.07737
18501	58043.97855
18502	58043.8612
18503	58043.81179
18504	58043.60488
18505	58043.574
18506	58043.3918
18507	58043.37945
18508	58043.36092
18509	58043.08298
18510	58043.01813
18511	58042.88842
18512	58042.70313
18513	58042.65989
18514	58042.60121
18515	58042.45916
18516	58042.42827
18517	58042.1843
18518	58042.08856
18519	58041.87856
18520	58041.83533
18521	58041.64694
18522	58041.57591
18523	58041.54503
18524	58041.43076
18525	58041.24546
18526	58041.18061
18527	58041.10958
18528	58041.01075
18529	58040.83163
18530	58040.6278
18531	58040.55059
18532	58040.50426
18533	58040.32514
18534	58040.23557
18535	58040.13984
18536	58040.03174
18537	58040.03174
18538	58039.99777
18539	58039.92056
18540	58039.88659
18541	58039.77232
18542	58039.72908
18543	58039.6704
18544	58039.56231
18545	58039.49127
18546	58039.38009
18547	58039.2164
18548	58039.13919
18549	58039.10213
18550	58038.96933
18551	58038.83653
18552	58038.79329
18553	58038.43194
18554	58038.41032
18555	58038.18177
18556	58038.13236
18557	58038.11383
18558	58037.97485
18559	58037.86057
18560	58037.6382
18561	58037.62276
18562	58037.44362
18563	58037.31699
18564	58037.11624
18565	58036.98343
18566	58036.93402
18567	58036.56648
18568	58036.53868
18569	58036.41823
18570	58036.236
18571	58036.08775
18572	58036.05378
18573	58035.9673
18574	58035.86228
18575	58035.60284
18576	58035.56887
18577	58035.49783
18578	58035.46694
18579	58035.39281
18580	58035.30324
18581	58035.23529
18582	58035.12719
18583	58034.98203
18584	58034.94805
18585	58034.87083
18586	58034.77509
18587	58034.62992
18588	58034.54961
18589	58034.53108
18590	58034.52182
18591	58034.3612
18592	58034.31796
18593	58034.06778
18594	58034.03689
18595	58033.87628
18596	58033.66934
18597	58033.61374
18598	58033.53652
18599	58033.50563
18600	58033.31413
18601	58033.30796
18602	58032.93422
18603	58032.87244
18604	58032.78905
18605	58032.6377
18606	58032.63461
18607	58032.58519
18608	58032.33808
18609	58032.29484
18610	58032.04156
18611	58031.99832
18612	58031.82534
18613	58031.75739
18614	58031.41144
18615	58031.34966
18616	58031.30333
18617	58031.14271
18618	58030.9512
18619	58030.90487
18620	58030.85236
18621	58030.53729
18622	58030.23767
18623	58030.13574
18624	58030.08014
18625	58029.84538
18626	58029.69711
18627	58029.63224
18628	58029.5334
18629	58029.41602
18630	58029.28937
18631	58029.10712
18632	58029.08241
18633	58029.04843
18634	58028.73645
18635	58028.35032
18636	58028.30708
18637	58028.21441
18638	58028.10011
18639	58028.00436
18640	58027.98273
18641	58027.80666
18642	58027.57189
18643	58027.49158
18644	58027.49158
18645	58027.46069
18646	58027.3989
18647	58027.38037
18648	58027.15796
18649	58027.06838
18650	58026.91701
18651	58026.80272
18652	58026.61119
18653	58026.57721
18654	58026.55559
18655	58026.51543
18656	58026.48454
18657	58026.40731
18658	58026.34553
18659	58026.27757
18660	58026.18798
18661	58026.14474
18662	58026.08913
18663	58026.06751
18664	58025.95939
18665	58025.78949
18666	58025.67828
18667	58025.63194
18668	58025.5022
18669	58025.25198
18670	58025.06354
18671	58025.03264
18672	58024.95542
18673	58024.82567
18674	58024.75462
18675	58024.64032
18676	58024.50748
18677	58024.4457
18678	58024.26343
18679	58024.02865
18680	58024.01012
18681	58023.9576
18682	58023.84639
18683	58023.82476
18684	58023.07099
18685	58022.91961
18686	58022.74352
18687	58022.7219
18688	58022.50255
18689	58022.26468
18690	58022.17818
18691	58022.06387
18692	58021.83835
18693	58021.63445
18694	58021.47072
18695	58021.40893
18696	58021.38112
18697	58021.34096
18698	58021.29153
18699	58021.24828
18700	58021.14942
18701	58021.14633
18702	58021.09381
18703	58020.9239
18704	58020.87138
18705	58020.67983
18706	58020.34
18707	58020.30292
18708	58020.22569
18709	58020.17626
18710	58020.05268
18711	58019.97235
18712	58019.73447
18713	58019.69121
18714	58019.55219
18715	58019.22779
18716	58019.10421
18717	58018.85088
18718	58018.73965
18719	58018.42761
18720	58018.34728
18721	58018.14646
18722	58017.92093
18723	58017.751
18724	58017.67994
18725	58017.66449
18726	58017.48221
18727	58017.2474
18728	58017.11146
18729	58017.07129
18730	58017.03422
18731	58016.95698
18732	58016.80559
18733	58016.65111
18734	58016.44719
18735	58016.3545
18736	58016.10424
18737	58016.09188
18738	58015.91268
18739	58015.71185
18740	58015.56973
18741	58015.40598
18742	58015.32255
18743	58015.20823
18744	58015.06611
18745	58014.95179
18746	58014.94252
18747	58014.90544
18748	58014.80039
18749	58014.67989
18750	58014.63046
18751	58014.61192
18752	58014.59956
18753	58014.41109
18754	58014.34311
18755	58014.14537
18756	58013.97234
18757	58013.89201
18758	58013.67881
18759	58013.6541
18760	58013.59848
18761	58013.55213
18762	58013.35439
18763	58013.34512
18764	58013.2895
18765	58013.23697
18766	58013.17827
18767	58013.13192
18768	58013.03923
18769	58013.02069
18770	58012.9867
18771	58012.84457
18772	58012.77659
18773	58012.67772
18774	58012.47688
18775	58012.32547
18776	58012.27604
18777	58012.22351
18778	58012.13699
18779	58011.75076
18780	58011.74458
18781	58011.42941
18782	58011.31508
18783	58011.21312
18784	58010.98446
18785	58010.93502
18786	58010.83306
18787	58010.49625
18788	58010.35103
18789	58010.27996
18790	58010.21198
18791	58010.10692
18792	58009.96478
18793	58009.5878
18794	58009.57853
18795	58009.32824
18796	58009.02542
18797	58008.98834
18798	58008.98216
18799	58008.83384
18800	58008.75659
18801	58008.55573
18802	58008.27454
18803	58008.0675
18804	58007.99334
18805	58007.89755
18806	58007.71214
18807	58007.69669
18808	58007.5082
18809	58007.46802
18810	58007.40313
18811	58007.40004
18812	58007.21772
18813	58007.04777
18814	58006.9118
18815	58006.68004
18816	58006.62442
18817	58006.57806
18818	58006.39575
18819	58006.35557
18820	58006.27214
18821	58006.25669
18822	58006.21652
18823	58005.76226
18824	58005.7499
18825	58005.74372
18826	58005.73754
18827	58005.65101
18828	58005.5583
18829	58005.52122
18830	58005.37907
18831	58005.35126
18832	58005.30182
18833	58005.22765
18834	58005.16585
18835	58004.91554
18836	58004.863
18837	58004.61578
18838	58004.51998
18839	58004.33148
18840	58004.23568
18841	58004.12752
18842	58004.08116
18843	58004.02863
18844	58003.98536
18845	58003.88029
18846	58003.79686
18847	58003.72887
18848	58003.63616
18849	58003.21588
18850	58003.06136
18851	58002.64725
18852	58002.4711
18853	58002.39075
18854	58002.36912
18855	58002.29495
18856	58002.19915
18857	58002.0848
18858	58002.04154
18859	58001.8932
18860	58001.58724
18861	58001.48217
18862	58001.42963
18863	58001.39255
18864	58001.33074
18865	58001.1484
18866	58000.97843
18867	58000.76519
18868	58000.70338
18869	58000.64157
18870	58000.52104
18871	58000.45305
18872	58000.35106
18873	58000.25835
18874	57999.9493
18875	57999.85349
18876	57999.83495
18877	57999.69896
18878	57999.55989
18879	57999.41464
18880	57999.37137
18881	57999.34973
18882	57999.31574
18883	57998.95723
18884	57998.75326
18885	57998.7378
18886	57998.62036
18887	57998.43802
18888	57998.33603
18889	57998.24949
18890	57998.19386
18891	57998.15059
18892	57998.06096
18893	57997.90952
18894	57997.88789
18895	57997.72718
18896	57997.59119
18897	57997.43357
18898	57997.4212
18899	57997.36248
18900	57997.34394
18901	57997.19868
18902	57997.09668
18903	57997.07814
18904	57996.98233
18905	57996.83089
18906	57996.74126
18907	57996.63308
18908	57996.57436
18909	57996.43219
18910	57996.35492
18911	57996.2622
18912	57996.25911
18913	57996.19729
18914	57996.02731
18915	57995.80477
18916	57995.6626
18917	57995.53588
18918	57995.38752
18919	57995.28244
18920	57995.2268
18921	57995.06299
18922	57995.01354
18923	57994.96718
18924	57994.62101
18925	57994.37375
18926	57994.31811
18927	57994.29339
18928	57994.20684
18929	57994.05539
18930	57993.86376
18931	57993.77104
18932	57993.44959
18933	57993.37232
18934	57993.24559
18935	57993.11268
18936	57992.75105
18937	57992.67996
18938	57992.2905
18939	57992.13905
18940	57991.89796
18941	57991.69086
18942	57991.55177
18943	57991.52704
18944	57991.39413
18945	57991.31376
18946	57991.0634
18947	57990.96758
18948	57990.93357
18949	57990.87175
18950	57990.7172
18951	57990.67702
18952	57990.49156
18953	57990.40501
18954	57990.31537
18955	57990.133
18956	57990.09591
18957	57990.01554
18958	57989.52716
18959	57989.3726
18960	57989.2335
18961	57989.1315
18962	57989.01404
18963	57988.98931
18964	57988.87803
18965	57988.75129
18966	57988.70493
18967	57988.67092
18968	57988.61219
18969	57988.48546
18970	57988.42054
18971	57988.39891
18972	57988.38036
18973	57988.23198
18974	57988.14543
18975	57988.08979
18976	57987.99706
18977	57987.89196
18978	57987.68794
18979	57987.65085
18980	57987.48083
18981	57987.43137
18982	57987.25827
18983	57987.12226
18984	57987.06971
18985	57987.01097
18986	57986.92751
18987	57986.84096
18988	57986.5071
18989	57986.25981
18990	57986.20726
18991	57986.15161
18992	57986.13925
18993	57986.07742
18994	57985.84867
18995	57985.68792
18996	57985.62301
18997	57985.5179
18998	57985.49936
18999	57985.33243
19000	57985.28606
19001	57985.17477
19002	57985.15313
19003	57984.85637
19004	57984.79763
19005	57984.75435
19006	57984.70798
19007	57984.64616
19008	57984.55032
19009	57984.35557
19010	57984.14227
19011	57984.08971
19012	57984.00625
19013	57983.8084
19014	57983.58273
19015	57983.45907
19016	57983.43743
19017	57983.24886
19018	57982.69859
19019	57982.64294
19020	57982.39563
19021	57982.30288
19022	57982.25033
19023	57982.07102
19024	57982.0432
19025	57981.95973
19026	57981.95664
19027	57981.67841
19028	57981.66295
19029	57981.36307
19030	57981.32288
19031	57981.3167
19032	57981.29815
19033	57981.24869
19034	57981.15285
19035	57980.9179
19036	57980.89007
19037	57980.79114
19038	57980.72313
19039	57980.57783
19040	57980.3676
19041	57980.2594
19042	57980.21921
19043	57980.20684
19044	57979.9286
19045	57979.82658
19046	57979.75547
19047	57979.69982
19048	57979.68436
19049	57979.5978
19050	57979.54833
19051	57979.50196
19052	57979.41849
19053	57979.38757
19054	57979.27009
19055	57979.24226
19056	57979.18352
19057	57979.0815
19058	57978.71978
19059	57978.64558
19060	57978.60539
19061	57978.53737
19062	57978.28076
19063	57977.98396
19064	57977.95923
19065	57977.90976
19066	57977.81083
19067	57977.70262
19068	57977.14302
19069	57976.63288
19070	57976.54013
19071	57976.5123
19072	57976.44738
19073	57976.25878
19074	57976.19076
19075	57975.82284
19076	57975.73317
19077	57975.63424
19078	57975.60641
19079	57975.58168
19080	57975.50438
19081	57975.43636
19082	57975.36216
19083	57975.3096
19084	57975.22921
19085	57975.17046
19086	57975.13955
19087	57975.08389
19088	57974.93858
19089	57974.76234
19090	57974.50881
19091	57974.46552
19092	57974.36349
19093	57974.29238
19094	57974.26455
19095	57974.13469
19096	57974.11305
19097	57974.0172
19098	57973.91826
19099	57973.77603
19100	57973.60907
19101	57973.49157
19102	57973.45756
19103	57973.38027
19104	57973.31224
19105	57973.13291
19106	57973.05252
19107	57972.83608
19108	57972.68458
19109	57972.55472
19110	57972.34137
19111	57972.27644
19112	57972.1373
19113	57972.04145
19114	57972.02908
19115	57971.85902
19116	57971.73224
19117	57971.64258
19118	57971.54054
19119	57971.50962
19120	57971.46015
19121	57971.33647
19122	57971.25298
19123	57971.16331
19124	57971.02417
19125	57970.85411
19126	57970.83246
19127	57970.79845
19128	57970.76753
19129	57970.70569
19130	57970.66858
19131	57970.5851
19132	57970.5449
19133	57970.3872
19134	57970.35628
19135	57970.21095
19136	57970.17385
19137	57969.98523
19138	57969.9574
19139	57969.88628
19140	57969.76878
19141	57969.71931
19142	57969.69766
19143	57969.50595
19144	57969.35753
19145	57969.21529
19146	57968.98647
19147	57968.90298
19148	57968.8566
19149	57968.78857
19150	57968.67107
19151	57968.62469
19152	57968.59067
19153	57968.52264
19154	57968.47626
19155	57968.43606
19156	57968.35257
19157	57968.3031
19158	57968.20106
19159	57968.18559
19160	57968.06191
19161	57968.00625
19162	57967.88256
19163	57967.87019
19164	57967.77433
19165	57967.53314
19166	57967.49294
19167	57967.41872
19168	57967.08167
19169	57967.02601
19170	57966.88995
19171	57966.84975
19172	57966.82192
19173	57966.7075
19174	57966.67039
19175	57966.5869
19176	57966.25603
19177	57966.09523
19178	57966.00864
19179	57965.98699
19180	57965.92515
19181	57965.80764
19182	57965.76435
19183	57965.68085
19184	57965.53242
19185	57965.30668
19186	57965.23865
19187	57965.18608
19188	57965.15206
19189	57965.07475
19190	57965.00672
19191	57964.99744
19192	57964.82736
19193	57964.82736
19194	57964.78098
19195	57964.75624
19196	57964.69748
19197	57964.648
19198	57964.50266
19199	57964.40061
19200	57964.33876
19201	57964.23362
19202	57964.2027
19203	57964.1594
19204	57964.05117
19205	57963.99241
19206	57963.94603
19207	57963.88109
19208	57963.49762
19209	57963.4234
19210	57963.36155
19211	57963.31207
19212	57963.26878
19213	57963.20693
19214	57963.07395
19215	57962.90696
19216	57962.90078
19217	57962.81109
19218	57962.69976
19219	57962.58534
19220	57962.49875
19221	57962.30083
19222	57962.13693
19223	57962.10909
19224	57962.05343
19225	57961.96684
19226	57961.81839
19227	57961.79056
19228	57961.70088
19229	57961.68851
19230	57961.64521
19231	57961.61429
19232	57961.43492
19233	57961.32359
19234	57961.28957
19235	57961.25555
19236	57961.24936
19237	57961.18751
19238	57961.1102
19239	57961.04216
19240	57960.94011
19241	57960.78857
19242	57960.68651
19243	57960.64322
19244	57960.61229
19245	57960.52879
19246	57960.51951
19247	57960.36179
19248	57960.30612
19249	57960.03706
19250	57959.94738
19251	57959.68141
19252	57959.57316
19253	57959.44327
19254	57959.20823
19255	57958.64226
19256	57958.55258
19257	57958.46289
19258	57958.39794
19259	57958.14124
19260	57958.00825
19261	57957.97423
19262	57957.8629
19263	57957.78248
19264	57957.29073
19265	57957.15465
19266	57957.09589
19267	57957.0031
19268	57956.91341
19269	57956.80516
19270	57956.69691
19271	57956.58867
19272	57956.44949
19273	57956.39691
19274	57956.3598
19275	57956.22062
19276	57956.15258
19277	57956.00721
19278	57955.95773
19279	57955.85875
19280	57955.59586
19281	57955.34224
19282	57955.31441
19283	57955.19688
19284	57955.10409
19285	57955.04533
19286	57954.99893
19287	57954.89068
19288	57954.61541
19289	57954.37107
19290	57954.3587
19291	57954.27519
19292	57954.14528
19293	57954.08652
19294	57953.8731
19295	57953.77104
19296	57953.75557
19297	57953.59164
19298	57953.56381
19299	57953.52669
19300	57953.32874
19301	57953.28234
19302	57953.18337
19303	57953.05037
19304	57952.98232
19305	57952.91118
19306	57952.88953
19307	57952.67302
19308	57952.55548
19309	57952.46269
19310	57952.37299
19311	57952.34206
19312	57952.13792
19313	57952.0606
19314	57951.98945
19315	57951.85645
19316	57951.7915
19317	57951.68943
19318	57951.30898
19319	57951.14195
19320	57950.94708
19321	57950.91306
19322	57950.79861
19323	57950.43981
19324	57950.41506
19325	57950.40578
19326	57950.29752
19327	57950.17998
19328	57949.90778
19329	57949.69435
19330	57949.61084
19331	57949.54279
19332	57949.18088
19333	57949.14995
19334	57949.08808
19335	57949.05096
19336	57949.01385
19337	57948.77567
19338	57948.77257
19339	57948.69215
19340	57948.54058
19341	57948.52821
19342	57948.51893
19343	57948.39829
19344	57948.22507
19345	57948.11062
19346	57947.99307
19347	57947.77654
19348	57947.68065
19349	57947.63425
19350	57947.6095
19351	57947.44865
19352	57947.40535
19353	57947.2878
19354	57947.1486
19355	57947.07745
19356	57946.96919
19357	57946.90423
19358	57946.88567
19359	57946.82999
19360	57946.78049
19361	57946.75575
19362	57946.72172
19363	57946.57633
19364	57946.50518
19365	57946.41238
19366	57946.28865
19367	57946.24225
19368	57946.18347
19369	57946.08758
19370	57945.88032
19371	57945.78752
19372	57945.62666
19373	57945.5617
19374	57945.44106
19375	57945.39775
19376	57945.32969
19377	57945.27092
19378	57945.19668
19379	57945.141
19380	57944.79144
19381	57944.72647
19382	57944.65223
19383	57944.36454
19384	57944.32742
19385	57944.29648
19386	57944.15727
19387	57944.10469
19388	57944.08612
19389	57943.94692
19390	57943.74893
19391	57943.70562
19392	57943.64685
19393	57943.55404
19394	57943.49217
19395	57943.36843
19396	57943.35915
19397	57943.30037
19398	57943.12713
19399	57943.05908
19400	57942.88584
19401	57942.84253
19402	57942.80231
19403	57942.68166
19404	57942.58576
19405	57942.55483
19406	57942.51152
19407	57942.40943
19408	57942.34137
19409	57942.30115
19410	57942.05985
19411	57942.00726
19412	57941.93301
19413	57941.89589
19414	57941.8928
19415	57941.87114
19416	57941.70099
19417	57941.65768
19418	57941.59581
19419	57941.46897
19420	57941.39782
19421	57941.22148
19422	57941.14723
19423	57941.03896
19424	57940.99564
19425	57940.9214
19426	57940.85024
19427	57940.82549
19428	57940.73887
19429	57940.71721
19430	57940.64915
19431	57940.49138
19432	57940.46353
19433	57940.41094
19434	57940.30885
19435	57940.22841
19436	57940.16345
19437	57939.96545
19438	57939.63751
19439	57939.62514
19440	57939.36217
19441	57939.13014
19442	57939.01567
19443	57938.97545
19444	57938.94142
19445	57938.88573
19446	57938.79911
19447	57938.70939
19448	57938.64132
19449	57938.54851
19450	57938.51757
19451	57938.48354
19452	57938.43095
19453	57938.23294
19454	57938.18344
19455	57938.07516
19456	57937.98853
19457	57937.59562
19458	57937.59252
19459	57937.57087
19460	57937.47805
19461	57937.36048
19462	57937.18413
19463	57937.14391
19464	57937.06038
19465	57937.01707
19466	57937.0016
19467	57936.94281
19468	57936.85
19469	57936.84072
19470	57936.78503
19471	57936.62105
19472	57936.56845
19473	57936.5468
19474	57936.31785
19475	57936.26216
19476	57935.95586
19477	57935.80735
19478	57935.79807
19479	57935.73928
19480	57935.55984
19481	57935.40204
19482	57935.33088
19483	57935.21331
19484	57935.13596
19485	57935.09574
19486	57934.91629
19487	57934.81728
19488	57934.69043
19489	57934.67187
19490	57934.5017
19491	57934.45529
19492	57934.27583
19493	57934.17992
19494	57934.10876
19495	57933.94477
19496	57933.86433
19497	57933.76841
19498	57933.66012
19499	57933.62299
19500	57933.59205
19501	57933.55802
19502	57933.4621
19503	57933.39403
19504	57933.27336
19505	57933.23314
19506	57933.17435
19507	57933.10628
19508	57932.97633
19509	57932.87423
19510	57932.80925
19511	57932.78759
19512	57932.68239
19513	57932.30182
19514	57932.02025
19515	57931.81295
19516	57931.55613
19517	57931.31169
19518	57931.29932
19519	57931.256
19520	57931.11676
19521	57931.00227
19522	57930.98061
19523	57930.84138
19524	57930.75783
19525	57930.69285
19526	57930.64025
19527	57930.50101
19528	57930.42985
19529	57930.41128
19530	57930.3494
19531	57930.27513
19532	57930.24729
19533	57929.95024
19534	57929.89764
19535	57929.76458
19536	57929.64391
19537	57929.40874
19538	57929.26022
19539	57929.17667
19540	57929.02815
19541	57928.97864
19542	57928.81155
19543	57928.77751
19544	57928.72491
19545	57928.61042
19546	57928.57947
19547	57928.26695
19548	57928.16174
19549	57928.14008
19550	57927.76257
19551	57927.55524
19552	57927.23652
19553	57927.13441
19554	57927.10656
19555	57927.03539
19556	57926.89923
19557	57926.71047
19558	57926.69191
19559	57926.56813
19560	57926.38556
19561	57926.37318
19562	57926.29273
19563	57926.23084
19564	57926.09468
19565	57925.85331
19566	57925.80071
19567	57925.70478
19568	57925.49745
19569	57925.46341
19570	57925.42009
19571	57925.39533
19572	57925.30869
19573	57925.22204
19574	57925.20966
19575	57925.04875
19576	57924.98067
19577	57924.64955
19578	57924.64337
19579	57924.60314
19580	57924.42675
19581	57924.3989
19582	57924.36486
19583	57923.93162
19584	57923.85735
19585	57923.7119
19586	57923.55408
19587	57923.37769
19588	57923.32199
19589	57923.26628
19590	57923.14559
19591	57923.05894
19592	57922.80209
19593	57922.60403
19594	57922.48025
19595	57922.36884
19596	57922.26672
19597	57922.22958
19598	57922.09032
19599	57922.08104
19600	57922.06866
19601	57921.99748
19602	57921.58589
19603	57921.55494
19604	57921.53637
19605	57921.4621
19606	57921.28261
19607	57921.10002
19608	57921.04741
19609	57920.9948
19610	57920.94528
19611	57920.90196
19612	57920.7627
19613	57920.72556
19614	57920.41608
19615	57920.36347
19616	57920.24587
19617	57920.19636
19618	57920.09732
19619	57920.06019
19620	57919.77237
19621	57919.56811
19622	57919.44742
19623	57919.05128
19624	57918.89035
19625	57918.72632
19626	57918.60872
19627	57918.47873
19628	57918.45707
19629	57918.42612
19630	57918.31471
19631	57918.23734
19632	57918.21877
19633	57918.21567
19634	57918.11664
19635	57917.99593
19636	57917.26244
19637	57917.1665
19638	57917.11389
19639	57917.03651
19640	57916.85391
19641	57916.73011
19642	57916.57537
19643	57916.45466
19644	57916.41752
19645	57916.38348
19646	57916.34634
19647	57916.29063
19648	57916.2442
19649	57916.15135
19650	57916.01827
19651	57915.95947
19652	57915.88828
19653	57915.77686
19654	57915.6252
19655	57915.59116
19656	57915.54783
19657	57915.51688
19658	57915.48283
19659	57915.40855
19660	57915.28475
19661	57915.24452
19662	57915.0681
19663	57914.9443
19664	57914.89787
19665	57914.6317
19666	57914.57599
19667	57914.48004
19668	57914.39647
19669	57914.32529
19670	57914.26338
19671	57914.08696
19672	57914.02197
19673	57913.83936
19674	57913.6227
19675	57913.59484
19676	57913.53294
